# Generated by ChargePol
#charge (pos/neg), time (UT sec), bottom height of layer (km), depth of layer (km), x distance from LMA center (km), y distance from LMA center (km), longitude, latitude
charge,time,zmin,zwidth,x,y,lon,lat
neg,85402.523554,3.487420,0.000000,-19.977240,2.951286,-107.405815,34.013615
neg,85750.528502,1.942410,4.361400,-10.513698,2.023299,-107.303291,34.005280
neg,85202.555376,8.538740,2.386540,79.208697,-21.874733,-106.331238,33.790600
neg,85385.552396,8.082069,0.983591,1.713695,-2.541741,-107.170822,33.964272
neg,85659.552820,8.799800,1.319851,54.903957,-31.150798,-106.594559,33.707272
neg,85314.102592,7.839060,1.917470,0.860709,2.196275,-107.180061,34.006832
neg,85313.190765,7.430890,2.830999,55.689485,-39.323999,-106.586044,33.633850
neg,85401.810735,6.272220,2.099089,-1.332594,3.429535,-107.203819,34.017910
neg,85304.762599,6.895850,2.181800,0.155876,5.175260,-107.187698,34.033592
neg,85697.443518,6.868450,2.188010,-2.031752,1.525281,-107.211395,34.000805
neg,85539.232347,8.174220,2.030240,75.632209,-9.035367,-106.369987,33.905937
neg,85678.734714,5.567180,3.515280,-0.787893,1.817629,-107.197922,34.003429
neg,85572.679244,6.732540,2.291380,75.634730,-10.806563,-106.369957,33.890026
neg,85482.501255,7.372340,2.541380,75.837732,-11.111837,-106.367760,33.887283
neg,85547.678683,6.796180,2.548130,-1.492095,2.359366,-107.205551,34.008297
neg,85449.859259,3.728450,0.000000,46.281422,31.916558,-106.687973,34.273815
neg,85797.245890,5.721540,2.620380,52.737133,-21.070681,-106.618034,33.797821
neg,85505.240949,6.933310,2.421920,-0.866068,2.762723,-107.198769,34.011921
neg,85754.159942,7.803660,1.160939,80.893234,-22.539644,-106.312988,33.784626
neg,85217.977373,6.934470,1.929680,48.491747,-18.449432,-106.664024,33.821369
neg,85225.864175,7.253540,1.641110,57.561263,28.914763,-106.565765,34.246849
neg,85259.693488,7.757400,1.784020,83.818478,-19.581188,-106.281296,33.811203
neg,85292.032807,9.804610,2.297640,61.539342,26.862624,-106.522667,34.228413
neg,85213.253729,10.652081,2.279349,2.010002,-2.113674,-107.167610,33.968117
neg,85587.918371,5.889850,2.661940,54.774716,-32.084107,-106.595955,33.698887
neg,85674.829972,8.099649,1.547511,74.040346,-16.761873,-106.387230,33.836529
neg,85567.747479,5.076040,2.625490,54.364300,20.384585,-106.600403,34.170219
neg,85222.103883,8.765941,0.000000,52.307803,-34.724744,-106.622681,33.675167
neg,85659.000875,6.120730,2.211600,61.961738,18.169735,-106.518089,34.150326
neg,85477.033059,6.684920,2.239490,-0.969460,2.569979,-107.199890,34.010189
neg,85482.936797,12.358460,0.111309,45.991420,29.029954,-106.691116,34.247883
neg,85205.058186,6.886400,1.597560,58.764144,24.692633,-106.552734,34.208920
neg,85455.954168,7.679850,0.957039,61.486385,25.405445,-106.523239,34.215324
neg,85641.714509,7.263520,2.057050,0.290790,1.845001,-107.186234,34.003677
neg,85732.382240,5.057340,0.000000,77.866490,-24.333270,-106.345779,33.768513
neg,85754.704688,1.649020,0.000000,75.177031,22.172128,-106.374916,34.186279
neg,85686.730608,4.203310,3.378550,73.634343,21.602259,-106.391632,34.181160
neg,85348.145925,7.031180,2.546040,-1.342050,3.858743,-107.203926,34.021767
neg,85717.207138,6.170690,1.666010,72.335635,22.991768,-106.405701,34.193642
neg,85371.302440,6.839020,1.908410,56.254990,26.453184,-106.579918,34.224735
neg,85505.419910,6.595930,1.480770,54.094471,26.345217,-106.603325,34.223766
neg,85417.804765,7.288510,2.089520,44.963171,30.547198,-106.702255,34.261513
neg,85384.879633,6.755490,1.664960,62.747897,27.692528,-106.509575,34.235870
neg,85362.008005,10.017970,0.543550,45.940354,29.804733,-106.691666,34.254845
neg,85706.671058,8.501100,0.205441,5.544251,-24.010889,-107.129318,33.771408
neg,85556.687105,8.140010,1.911550,74.443198,-8.748341,-106.382866,33.908516
