# Generated by ChargePol
#charge (pos/neg), time (UT sec), bottom height of layer (km), depth of layer (km), x distance from LMA center (km), y distance from LMA center (km), longitude, latitude
charge,time,zmin,zwidth,x,y,lon,lat
neg,86010.986272,8.743340,3.445941,52.049322,-40.083192,-106.625481,33.627029
neg,86214.662413,7.402480,2.689699,71.214712,-20.168926,-106.417847,33.805923
neg,86336.623899,6.871120,2.304730,-0.069191,-2.044483,-107.190132,33.968739
neg,86171.771056,11.443590,1.444839,53.734490,-36.855578,-106.607224,33.656025
neg,86047.227161,10.202470,1.265700,52.735872,-37.495398,-106.618042,33.650276
neg,86180.997902,6.508320,1.951510,-2.992543,-2.330369,-107.221809,33.966167
neg,86369.964810,8.460980,1.529840,48.516964,-37.741366,-106.663750,33.648067
neg,86111.269980,12.173210,1.085090,76.217888,-25.088661,-106.363640,33.761726
neg,86132.693279,6.471250,1.729470,65.796076,21.236538,-106.476547,34.177876
neg,86279.322812,6.102220,2.393450,55.722899,14.507210,-106.585686,34.117424
neg,86011.106364,11.052370,0.372040,72.995076,-16.572550,-106.398560,33.838230
neg,86297.533624,10.441610,1.379430,50.584809,-25.288249,-106.641350,33.759933
neg,86104.355330,6.932280,1.284121,72.329961,22.214327,-106.405762,34.186657
neg,86120.985367,7.769140,1.857909,28.792373,-62.691699,-106.877449,33.423935
neg,86027.047898,8.237650,1.659090,66.616910,-7.908173,-106.467659,33.916061
neg,86050.450248,8.253260,2.103080,72.656530,-16.769096,-106.402222,33.836464
neg,86324.119827,11.378469,1.469090,50.567157,-24.705834,-106.641541,33.765167
neg,86231.084657,9.577730,0.886200,29.231160,-64.219209,-106.872696,33.410213
neg,86155.973172,6.532990,0.739140,75.174509,-23.029299,-106.374947,33.780228
neg,86382.120810,9.722549,1.893141,67.089740,21.910954,-106.462532,34.183933
neg,86088.805966,4.979260,2.728350,49.288623,-31.655659,-106.655396,33.702736
neg,85808.927748,6.724010,2.285160,75.555295,20.622569,-106.370819,34.172359
neg,85890.340300,7.541480,1.495820,73.686039,-17.938108,-106.391068,33.825962
neg,86061.889984,8.324210,1.186219,44.874910,-32.573381,-106.703209,33.694492
neg,86231.531841,6.639350,1.977280,-1.475704,-2.595345,-107.205376,33.963787
neg,86396.074584,7.582710,1.587960,66.775781,21.241100,-106.465935,34.177914
neg,86354.832942,7.543200,2.059930,46.896102,-28.323879,-106.681313,33.732666
neg,86056.146933,8.200820,1.555961,28.409696,-63.659603,-106.881592,33.415237
neg,86156.099584,6.906570,0.914730,67.386678,21.913995,-106.459320,34.183960
neg,85879.332331,5.044680,3.280570,50.664875,-20.581026,-106.640480,33.802219
neg,86121.189882,8.478340,2.021410,71.637107,-18.417878,-106.413269,33.821651
neg,86321.810414,6.448220,1.999820,59.049103,20.192221,-106.549644,34.168491
neg,86018.266808,7.707080,1.804581,70.306878,15.602089,-106.427681,34.127258
neg,86056.633925,6.350110,2.426479,-0.514912,-0.375172,-107.194962,33.983734
neg,86102.010615,7.566710,1.238750,66.306103,20.948372,-106.471024,34.175285
neg,85899.399668,9.871780,0.847450,52.675980,-36.094864,-106.618690,33.662857
neg,86148.566654,4.441500,2.307460,53.899034,-35.125820,-106.605446,33.671562
neg,86251.475990,9.677240,2.362109,68.128076,21.660804,-106.451286,34.181686
neg,85984.519666,6.469460,2.307169,67.761159,22.703982,-106.455261,34.191055
neg,86165.115846,8.293941,1.581779,67.568875,20.680735,-106.457344,34.172882
neg,86325.100067,10.720630,2.432101,51.964843,-39.233900,-106.626396,33.634659
neg,86208.876095,7.743030,2.087581,30.163581,-63.744380,-106.862595,33.414478
neg,85951.919448,6.515390,1.573800,54.669433,5.574815,-106.597099,34.037182
neg,86068.683794,5.827150,2.287750,53.626054,30.252189,-106.608398,34.258862
neg,86300.725135,8.218430,0.548670,27.960192,-64.348465,-106.886467,33.409050
neg,86091.103879,8.737110,0.277659,29.398857,-63.011799,-106.870880,33.421059
neg,86314.473921,6.637110,2.517700,55.432266,-28.857253,-106.588829,33.727875
neg,86013.582380,9.332140,0.986460,70.007419,22.158442,-106.430923,34.186157
neg,86023.038681,8.391120,2.102921,77.485704,-25.658531,-106.349907,33.756607
neg,86088.058528,5.719480,2.041510,52.681654,-37.812077,-106.618629,33.647430
neg,85927.620383,8.099490,1.278190,32.155773,-66.891399,-106.841011,33.386208
neg,86280.595323,8.798450,2.209920,74.893963,-19.220410,-106.377983,33.814442
neg,86367.900873,5.854880,2.424160,71.316213,22.117765,-106.416748,34.185791
neg,86183.079154,7.790680,1.626649,66.860260,21.143398,-106.465019,34.177036
neg,86370.735177,9.916969,1.158191,74.121673,-17.135196,-106.386353,33.833176
neg,86247.986014,8.219950,2.605741,71.124559,-18.552457,-106.418823,33.820442
neg,85863.891106,7.741660,2.128590,74.773549,-16.389689,-106.379288,33.839870
neg,85916.913827,6.345650,1.783860,-0.674414,-5.794447,-107.196693,33.935051
neg,86066.136797,7.607300,2.703670,73.411167,-17.768174,-106.394051,33.827488
neg,86137.952808,8.528920,1.346940,73.450254,21.554738,-106.393623,34.180733
neg,86191.894298,2.038750,2.331250,54.101406,-40.244003,-106.603249,33.625584
neg,86050.725282,8.671660,1.812700,77.009721,-24.361023,-106.355064,33.768265
neg,86211.042484,5.083460,1.960360,71.996458,21.117546,-106.409378,34.176804
neg,86217.242107,6.393660,2.001600,47.767371,27.946859,-106.671875,34.238155
neg,86366.991409,8.869460,1.303760,56.132685,-68.259239,-106.581245,33.373920
neg,86170.640478,6.239760,1.630520,49.393276,25.042006,-106.654259,34.212059
neg,85864.950871,6.974080,1.781600,65.938556,23.245719,-106.475006,34.195923
neg,86244.886858,4.840000,2.427940,52.831699,-22.574620,-106.617004,33.784313
neg,86370.810870,7.342250,2.516350,76.226714,-25.699209,-106.363548,33.756245
neg,85840.220531,3.995500,2.266270,73.738365,22.079748,-106.390503,34.185448
neg,86227.051076,7.252560,1.487500,49.284841,-27.558604,-106.655434,33.739540
neg,86275.449366,3.641580,1.645820,68.926844,21.351349,-106.442635,34.178905
neg,85997.062159,4.295410,2.858110,49.434886,-25.524332,-106.653809,33.757812
neg,86216.222049,6.559300,1.990640,64.088844,19.995675,-106.495049,34.166729
neg,86121.957720,6.557910,1.112990,68.806430,20.910736,-106.443939,34.174946
neg,86014.336844,6.427720,1.991011,51.805342,32.867735,-106.628128,34.282360
