# Generated by ChargePol
#charge (pos/neg), time (UT sec), bottom height of layer (km), depth of layer (km), x distance from LMA center (km), y distance from LMA center (km), longitude, latitude
charge,time,zmin,zwidth,x,y,lon,lat
neg,86074.558141,11.368420,1.659580,71.276495,-18.200423,-106.417175,33.823605
neg,86203.100328,6.682300,2.440701,0.032940,-0.979637,-107.189026,33.978302
neg,86022.904565,6.005300,1.329290,48.268571,26.314424,-106.666443,34.223488
neg,86245.391974,9.854650,0.265349,58.819622,-19.609700,-106.552132,33.810947
neg,86011.087379,9.021650,2.948770,52.049322,-40.083192,-106.625481,33.627029
neg,86214.662413,6.816080,1.958111,71.214712,-20.168926,-106.417847,33.805923
neg,86336.629729,6.885110,1.905910,-0.069191,-2.044483,-107.190132,33.968739
neg,86171.772159,10.537730,2.170300,53.734490,-36.855578,-106.607224,33.656025
neg,86047.226755,9.327360,1.196409,52.735872,-37.495398,-106.618042,33.650276
neg,86180.997902,6.522690,1.742370,-2.992543,-2.330369,-107.221809,33.966167
neg,86369.965517,8.292340,0.969600,48.516964,-37.741366,-106.663750,33.648067
neg,86111.244497,10.235370,1.937840,76.217888,-25.088661,-106.363640,33.761726
neg,86132.693279,6.710340,2.060790,65.796076,21.236538,-106.476547,34.177876
neg,86279.323835,6.062460,1.908260,55.722899,14.507210,-106.585686,34.117424
neg,86011.266876,11.319799,0.180660,72.995076,-16.572550,-106.398560,33.838230
neg,86297.541665,11.431380,0.763480,50.584809,-25.288249,-106.641350,33.759933
neg,86104.295788,6.932280,1.664280,72.329961,22.214327,-106.405762,34.186657
neg,86120.992774,7.500340,1.362020,28.792373,-62.691699,-106.877449,33.423935
neg,86027.054994,7.469030,1.696490,66.616910,-7.908173,-106.467659,33.916061
neg,86050.450248,8.057150,1.622630,72.656530,-16.769096,-106.402222,33.836464
neg,86324.115782,9.753269,1.275081,50.567157,-24.705834,-106.641541,33.765167
neg,86231.148926,8.818250,0.000000,29.231160,-64.219209,-106.872696,33.410213
neg,86155.971443,5.934990,0.597539,75.174509,-23.029299,-106.374947,33.780228
neg,86382.120810,10.005580,1.633910,67.089740,21.910954,-106.462532,34.183933
neg,86088.767503,6.527780,2.868110,49.288623,-31.655659,-106.655396,33.702736
neg,85808.940053,8.110850,1.522320,75.555295,20.622569,-106.370819,34.172359
neg,85890.337546,7.541480,3.271710,73.686039,-17.938108,-106.391068,33.825962
neg,86061.889984,8.344379,0.822851,44.874910,-32.573381,-106.703209,33.694492
neg,86231.522827,6.848410,2.389599,-1.475704,-2.595345,-107.205376,33.963787
neg,86396.076603,7.259140,1.665780,66.775781,21.241100,-106.465935,34.177914
neg,86354.833566,7.351540,1.859890,46.896102,-28.323879,-106.681313,33.732666
neg,86056.170137,7.559700,1.754220,28.409696,-63.659603,-106.881592,33.415237
neg,86156.099584,6.694430,1.126870,67.386678,21.913995,-106.459320,34.183960
neg,85879.331189,3.258780,2.930480,50.664875,-20.581026,-106.640480,33.802219
neg,86121.236250,8.135500,1.305620,71.637107,-18.417878,-106.413269,33.821651
neg,86321.810414,6.431140,1.774740,59.049103,20.192221,-106.549644,34.168491
neg,86018.265357,7.052120,1.153669,70.306878,15.602089,-106.427681,34.127258
neg,86280.324764,10.179800,0.000000,51.874060,32.696660,-106.627380,34.280823
neg,86056.633925,6.399020,2.392449,-0.514912,-0.375172,-107.194962,33.983734
neg,86102.010615,7.566710,1.238750,66.306103,20.948372,-106.471024,34.175285
neg,85899.398132,9.460490,0.017460,52.675980,-36.094864,-106.618690,33.662857
neg,86148.573049,4.441500,1.642080,53.899034,-35.125820,-106.605446,33.671562
neg,86251.451292,9.798731,2.179219,68.128076,21.660804,-106.451286,34.181686
neg,85984.519666,7.150040,1.677170,67.761159,22.703982,-106.455261,34.191055
neg,86165.121413,7.827300,0.717210,67.568875,20.680735,-106.457344,34.172882
neg,86325.100067,10.570040,2.217701,51.964843,-39.233900,-106.626396,33.634659
neg,86208.883702,7.233340,0.809170,30.163581,-63.744380,-106.862595,33.414478
neg,85951.933192,6.179220,1.118289,54.669433,5.574815,-106.597099,34.037182
neg,86068.661177,6.369530,2.345290,53.626054,30.252189,-106.608398,34.258862
neg,86002.627624,10.575610,0.000000,73.708735,-12.633644,-106.390823,33.873611
neg,86300.725135,8.218430,0.548670,27.960192,-64.348465,-106.886467,33.409050
neg,86314.446152,7.030230,2.499070,55.432266,-28.857253,-106.588829,33.727875
neg,86013.612407,8.951010,0.791210,70.007419,22.158442,-106.430923,34.186157
neg,86023.039059,7.123420,2.186040,77.485704,-25.658531,-106.349907,33.756607
neg,86088.055098,6.153990,3.831089,52.681654,-37.812077,-106.618629,33.647430
neg,85927.644469,7.999320,0.770810,32.155773,-66.891399,-106.841011,33.386208
neg,86280.610134,8.192019,1.640780,74.893963,-19.220410,-106.377983,33.814442
neg,86367.878140,6.558250,2.412580,71.316213,22.117765,-106.416748,34.185791
neg,86183.046938,7.726580,1.238290,66.860260,21.143398,-106.465019,34.177036
neg,86370.720954,9.916969,1.158191,74.121673,-17.135196,-106.386353,33.833176
neg,86247.986014,8.145070,2.344860,71.124559,-18.552457,-106.418823,33.820442
neg,85863.875572,7.973090,2.222061,74.773549,-16.389689,-106.379288,33.839870
neg,85916.918961,6.345650,1.614241,-0.674414,-5.794447,-107.196693,33.935051
neg,86066.110082,9.067050,2.880589,73.411167,-17.768174,-106.394051,33.827488
neg,86137.945972,7.785540,1.390610,73.450254,21.554738,-106.393623,34.180733
neg,86191.858265,3.047110,4.168650,54.101406,-40.244003,-106.603249,33.625584
neg,86050.721721,8.346400,1.270930,77.009721,-24.361023,-106.355064,33.768265
neg,86211.023016,6.240620,2.839650,71.996458,21.117546,-106.409378,34.176804
neg,86217.242107,6.393660,1.907160,47.767371,27.946859,-106.671875,34.238155
neg,86014.037583,8.312019,0.753881,28.417261,-63.212908,-106.881516,33.419250
neg,86366.974318,7.450720,2.031339,56.132685,-68.259239,-106.581245,33.373920
neg,86170.640478,6.239760,1.713760,49.393276,25.042006,-106.654259,34.212059
neg,85864.950871,7.521170,1.531030,65.938556,23.245719,-106.475006,34.195923
neg,86244.872057,6.254080,2.165599,52.831699,-22.574620,-106.617004,33.784313
neg,86370.800762,7.637770,2.569590,76.226714,-25.699209,-106.363548,33.756245
neg,85840.212287,5.975330,3.355080,73.738365,22.079748,-106.390503,34.185448
neg,85924.173217,9.146690,0.000000,71.241191,21.902590,-106.417557,34.183857
neg,86227.046851,7.813700,1.785639,49.284841,-27.558604,-106.655434,33.739540
neg,86275.319002,7.336020,2.030910,68.926844,21.351349,-106.442635,34.178905
neg,85997.052807,8.464630,1.161180,49.434886,-25.524332,-106.653809,33.757812
neg,86216.138162,6.555350,2.799109,64.088844,19.995675,-106.495049,34.166729
neg,86121.957720,6.760840,0.910060,68.806430,20.910736,-106.443939,34.174946
neg,86014.328528,6.720090,1.884630,51.805342,32.867735,-106.628128,34.282360
# Generated by ChargePol
#charge (pos/neg), time (UT sec), bottom height of layer (km), depth of layer (km), x distance from LMA center (km), y distance from LMA center (km), longitude, latitude
charge,time,zmin,zwidth,x,y,lon,lat
pos,86275.333579,8.982480,1.495340,53.922991,-36.084220,-106.605186,33.662952
pos,86249.636444,9.981680,3.001170,-0.255171,-1.510729,-107.192146,33.973534
pos,86192.732710,9.279190,1.670810,72.316092,21.841003,-106.405914,34.183304
pos,86138.763484,10.162080,2.048260,-1.052048,-0.358064,-107.200783,33.983887
pos,86337.079831,10.218400,1.670199,29.417770,-65.614800,-106.870674,33.397675
pos,86349.484677,9.468330,1.596740,67.175480,21.056720,-106.461609,34.176258
pos,85992.976775,10.167410,1.186689,44.535102,-28.210970,-106.706894,33.733681
pos,86202.638629,9.372540,1.792830,64.052278,21.299646,-106.495445,34.178440
pos,86116.361507,8.313350,1.679111,73.530951,-23.765682,-106.392754,33.773613
pos,86301.505717,10.976380,1.708260,55.677507,-38.543898,-106.586174,33.640858
pos,85819.721328,8.976260,1.655690,32.205578,-65.572602,-106.840469,33.398056
pos,86184.215847,9.148020,2.371970,60.553334,22.218129,-106.533348,34.186691
pos,85925.324803,5.583850,2.603590,75.289879,23.562017,-106.373695,34.198765
pos,85849.765862,9.709490,0.818430,70.731795,22.923718,-106.423080,34.193031
pos,85956.564436,10.600540,1.730870,67.051914,19.963741,-106.462944,34.166439
pos,85881.517205,11.906960,0.974010,74.275501,-16.939791,-106.384682,33.834930
pos,86095.408400,9.518290,2.371770,47.844284,25.543446,-106.671043,34.216564
pos,86005.783566,10.180510,3.146340,0.875839,-0.778529,-107.179893,33.980110
pos,85811.084260,9.410120,1.836460,0.740295,-3.716836,-107.181366,33.953712
pos,86338.053830,9.525170,1.070829,61.859606,21.289001,-106.519196,34.178345
pos,86200.141602,10.603680,1.583441,47.910481,-28.740922,-106.670326,33.728920
pos,86327.086406,11.274740,1.809540,76.843285,-28.198804,-106.356865,33.733788
pos,85997.165839,10.286340,1.926910,73.330470,20.924422,-106.394920,34.175072
pos,85940.465234,6.870870,2.494740,-8.522767,1.004073,-107.281723,33.996124
pos,86046.445955,5.732860,1.361120,66.555127,21.272654,-106.468330,34.178200
pos,86349.563272,10.230010,1.796920,72.863945,-23.745533,-106.399979,33.773792
pos,85826.730644,10.734770,0.514260,50.398199,33.090133,-106.643372,34.284355
pos,86384.303367,11.661950,2.320640,78.132535,-19.767850,-106.342896,33.809525
pos,85893.148399,7.911760,1.331141,-17.438456,3.267965,-107.378311,34.016460
pos,86239.675579,9.353200,1.652070,58.382727,1.453049,-106.556870,34.000156
pos,86242.191145,7.343420,1.911941,52.845568,-36.560568,-106.616859,33.658672
pos,85895.519736,10.645969,2.571050,73.435124,-25.516729,-106.393791,33.757881
pos,86124.359332,9.241031,1.414739,29.273400,-68.707455,-106.872238,33.369892
pos,85959.571352,9.100901,1.682380,65.898208,22.846164,-106.475441,34.192333
pos,86372.624310,10.121090,1.912530,29.272769,-65.217146,-106.872246,33.401249
pos,86238.962952,9.717019,1.621021,62.195001,6.170156,-106.515564,34.042530
pos,85843.545072,9.331981,1.303249,67.737203,23.005073,-106.455521,34.193760
pos,86219.443393,7.304550,1.540350,68.966562,24.197656,-106.442200,34.204475
pos,86212.119692,11.800210,2.009040,73.350645,-17.580751,-106.394707,33.829174
pos,86080.708469,10.538800,1.757120,69.376978,21.279497,-106.437752,34.178261
pos,86372.897908,10.212800,1.903509,-0.096300,-3.878407,-107.190430,33.952263
pos,86292.250083,9.695510,2.551980,62.776897,21.950111,-106.509262,34.184284
pos,85999.988325,8.796411,2.131320,51.869647,-39.914778,-106.627426,33.628544
pos,86145.871312,10.290820,1.658831,68.056206,22.699039,-106.452065,34.191013
pos,86134.131662,10.309810,2.688280,48.820206,31.777037,-106.660469,34.272560
pos,85884.117620,9.111950,2.417140,-3.233372,-0.318527,-107.224419,33.984241
pos,86066.542544,8.959460,0.958929,30.501498,-68.824547,-106.858932,33.368843
pos,85807.011986,10.725400,1.360041,55.255112,21.852789,-106.590752,34.183411
pos,85861.731259,1.411010,1.734710,-0.599391,-0.291915,-107.195877,33.984482
pos,86103.134133,10.692430,1.937540,52.573218,-39.221354,-106.619804,33.634773
pos,85957.806244,6.486180,0.569180,55.473875,-36.576155,-106.588379,33.658535
pos,86257.608387,10.793910,1.069290,29.021854,-64.370135,-106.874962,33.408855
pos,85957.867885,12.425429,1.966101,74.117260,-17.080452,-106.386398,33.833668
pos,85930.663368,5.887740,2.905670,64.206736,-20.148016,-106.493767,33.806110
pos,86072.154601,8.918241,1.367319,70.198442,24.479359,-106.428856,34.207005
pos,86190.274432,6.819420,2.550790,72.219004,-7.428783,-106.406967,33.920368
pos,86387.335794,9.868589,1.911151,62.202566,22.002194,-106.515480,34.184753
pos,86383.764877,10.370640,2.087231,1.378300,-2.750073,-107.174454,33.962399
pos,86150.103482,9.383440,1.769550,59.131060,14.963029,-106.548759,34.121517
pos,86303.992950,9.572220,1.867550,-2.792063,-7.134154,-107.219635,33.923016
pos,85833.627966,10.388250,2.691810,50.056500,-25.504944,-106.647072,33.757988
pos,86152.184572,9.689151,1.620540,68.324773,21.821615,-106.449158,34.183128
pos,85851.676319,9.521111,1.653009,-2.062644,2.563516,-107.211731,34.010132
pos,85958.268381,4.396070,1.544230,47.322910,28.089421,-106.676689,34.239433
pos,86306.922839,9.918611,1.495230,31.273157,-69.379970,-106.850571,33.363853
pos,86138.926933,10.895190,2.424190,75.345358,-24.290312,-106.373093,33.768898
pos,86026.241547,9.764830,1.231310,68.711233,21.344886,-106.444969,34.178848
pos,85806.449099,9.565710,2.442599,55.796030,19.953096,-106.584892,34.166344
pos,86014.585754,6.791210,2.659510,-17.127649,2.048010,-107.374947,34.005501
pos,85934.218383,4.716440,2.779490,61.580321,21.656623,-106.522224,34.181648
pos,85959.684962,6.456080,2.737320,52.390390,-23.687367,-106.621788,33.774315
pos,86296.376543,11.237730,1.745950,31.263700,-65.241857,-106.850677,33.401024
pos,86098.334888,11.254220,2.084650,78.123709,-19.124608,-106.342995,33.815304
pos,85988.660400,7.100700,1.241639,-20.593811,-0.942761,-107.412498,33.978634
pos,85854.742445,8.481151,1.540040,91.023152,-29.641156,-106.203239,33.720833
pos,86030.352584,11.245890,1.938210,73.203121,-17.768554,-106.396301,33.827484
pos,85909.225384,6.476270,3.062920,79.044783,-24.989438,-106.333015,33.762619
pos,86364.995636,4.220610,3.019761,51.829298,-37.571431,-106.627869,33.649593
pos,86282.280650,10.861031,0.919410,29.862231,-64.571623,-106.865860,33.407047
pos,86088.631185,9.351600,2.051209,-1.176244,-4.256293,-107.202126,33.948868
pos,86315.343242,10.984540,1.348800,29.831970,-64.303986,-106.866188,33.409451
pos,85812.418494,8.263240,1.744081,51.321163,-37.517828,-106.633369,33.650074
pos,85877.078985,10.238339,2.657001,0.795773,-3.330207,-107.180763,33.957188
pos,86163.264091,9.922700,2.655750,64.793046,-37.250191,-106.487419,33.652477
pos,86184.816960,10.096560,1.241761,69.881961,22.485006,-106.432281,34.189091
pos,86177.060114,8.702960,1.477599,76.678109,-25.355918,-106.358658,33.759327
pos,85951.221931,9.611620,2.162331,0.220181,-1.222183,-107.186996,33.976124
pos,85915.082733,9.422470,1.677589,69.767221,18.790547,-106.433525,34.155903
pos,86239.943832,9.359490,1.907680,-0.057843,-7.298766,-107.190010,33.921535
pos,86130.289038,5.220410,1.500710,70.784752,21.138836,-106.422501,34.176998
pos,86203.715692,10.516780,1.641860,48.888294,-39.296247,-106.659729,33.634098
pos,86120.671210,9.785650,1.284440,67.512766,22.157682,-106.457954,34.186150
pos,86253.966856,11.294590,1.850200,55.576637,-36.076236,-106.587265,33.663025
pos,86282.683764,7.409670,0.668870,74.651874,-24.736247,-106.380608,33.764893
pos,86109.670647,10.560691,1.961379,72.178025,-19.530246,-106.407410,33.811661
pos,86169.849656,10.135340,1.783610,45.611895,-32.833035,-106.695229,33.692158
pos,86010.612266,10.571670,1.799090,72.506485,-17.192601,-106.403847,33.832661
pos,86287.009148,10.652150,2.207190,-0.139800,-1.787111,-107.190903,33.971050
pos,86317.178116,9.858650,2.196390,55.642833,28.075355,-106.586548,34.239307
pos,85998.282406,9.709490,2.107961,63.340511,23.140413,-106.503151,34.194977
pos,85980.923491,9.893510,2.394270,54.634128,28.677539,-106.597481,34.244717
pos,85845.036251,11.641000,1.472820,74.853615,-18.455895,-106.378418,33.821312
pos,86359.354523,9.529901,1.932610,63.498751,21.301927,-106.501442,34.178463
pos,85898.790895,9.170170,1.918521,66.468756,22.951470,-106.469261,34.193279
pos,86201.787240,10.925691,1.958829,53.262290,-37.543679,-106.612343,33.649841
pos,86186.242302,9.125620,1.733130,52.986157,31.379763,-106.615334,34.268993
pos,85816.740542,8.614941,1.462790,72.263765,25.500867,-106.406479,34.216183
pos,86110.095556,10.301690,1.392340,47.774305,-29.936546,-106.671799,33.718178
pos,86010.741315,10.087231,2.063609,31.987446,-67.348360,-106.842834,33.382103
pos,85887.656900,5.497000,1.848540,80.705993,-22.422553,-106.315018,33.785679
pos,85911.784537,9.543700,1.759780,48.812010,29.956420,-106.660553,34.256207
pos,86134.722066,10.171260,2.141221,66.519822,-8.303546,-106.468712,33.912510
pos,85838.160294,10.459661,2.075890,-0.529413,1.909249,-107.195122,34.004253
pos,86069.895746,11.134060,1.582910,55.187024,-36.793991,-106.591492,33.656578
pos,86267.195444,10.263650,2.248159,0.153354,-1.814863,-107.187721,33.970798
pos,86026.548816,8.698980,1.295739,26.619245,-68.830249,-106.900993,33.368790
pos,86293.901668,10.772201,1.352409,73.613538,-12.430254,-106.391853,33.875439
pos,85875.824369,9.525680,2.252181,49.161274,25.629744,-106.656769,34.217339
pos,86154.125352,10.717860,1.890320,80.202272,-20.945606,-106.320473,33.798946
pos,86020.049640,10.026240,2.426929,0.558097,-0.514313,-107.183342,33.982483
pos,85973.256205,9.401481,1.863139,66.929608,19.512103,-106.464272,34.162384
pos,86132.032766,5.506270,1.361200,53.936230,-38.145863,-106.605042,33.644432
pos,86234.851017,5.461650,2.150140,75.938603,-13.381051,-106.366669,33.866898
pos,85946.552314,8.137090,2.188061,81.315629,-21.595311,-106.308411,33.793110
pos,85937.179585,8.963850,1.611800,70.709099,24.182069,-106.423325,34.204334
pos,86190.514148,5.049080,1.175910,66.344560,20.360635,-106.470612,34.170006
pos,86074.556885,9.465231,2.477019,71.276495,-18.200423,-106.417175,33.823605
pos,86203.064335,9.989531,2.665290,0.032940,-0.979637,-107.189026,33.978302
pos,86022.901865,9.241691,1.840650,48.268571,26.314424,-106.666443,34.223488
pos,86245.390497,8.119700,0.804540,58.819622,-19.609700,-106.552132,33.810947
pos,86010.924404,2.494000,4.591230,52.049322,-40.083192,-106.625481,33.627029
pos,86214.652879,11.023849,1.768821,71.214712,-20.168926,-106.417847,33.805923
pos,86336.593552,11.072570,1.407790,-0.069191,-2.044483,-107.190132,33.968739
pos,86171.768486,8.330481,1.939560,53.734490,-36.855578,-106.607224,33.656025
pos,86047.229998,12.185320,2.195510,52.735872,-37.495398,-106.618042,33.650276
pos,86180.989226,9.146470,1.764629,-2.992543,-2.330369,-107.221809,33.966167
pos,86369.962965,10.482010,2.209240,48.516964,-37.741366,-106.663750,33.648067
pos,86111.240033,8.115880,2.090060,76.217888,-25.088661,-106.363640,33.761726
pos,86132.691899,10.004020,2.309530,65.796076,21.236538,-106.476547,34.177876
pos,86279.316549,9.335810,2.144721,55.722899,14.507210,-106.585686,34.117424
pos,86011.104594,8.872930,1.145051,72.995076,-16.572550,-106.398560,33.838230
pos,86297.530037,8.521020,1.158920,50.584809,-25.288249,-106.641350,33.759933
pos,86104.239375,9.569090,0.931940,72.329961,22.214327,-106.405762,34.186657
pos,86120.979885,9.941250,1.225340,28.792373,-62.691699,-106.877449,33.423935
pos,86027.042714,10.735790,2.250639,66.616910,-7.908173,-106.467659,33.916061
pos,86050.438267,10.970300,2.273550,72.656530,-16.769096,-106.402222,33.836464
pos,86324.115861,8.259580,1.475790,50.567157,-24.705834,-106.641541,33.765167
pos,86231.082922,10.894000,1.409330,29.231160,-64.219209,-106.872696,33.410213
pos,86155.989586,9.224530,2.408649,75.174509,-23.029299,-106.374947,33.780228
pos,86382.124371,7.664730,1.714971,67.089740,21.910954,-106.462532,34.183933
pos,86088.762066,9.409760,2.416830,49.288623,-31.655659,-106.655396,33.702736
pos,85808.926926,9.465269,1.139311,75.555295,20.622569,-106.370819,34.172359
pos,85890.329094,10.820260,2.309120,73.686039,-17.938108,-106.391068,33.825962
pos,86061.889056,10.074531,1.520880,44.874910,-32.573381,-106.703209,33.694492
pos,86231.519989,9.012800,2.361540,-1.475704,-2.595345,-107.205376,33.963787
pos,86396.073921,9.677130,1.738980,66.775781,21.241100,-106.465935,34.177914
pos,86354.832647,10.510290,1.703879,46.896102,-28.323879,-106.681313,33.732666
pos,86056.146439,10.788570,1.290819,28.409696,-63.659603,-106.881592,33.415237
pos,86156.091588,5.098610,0.955340,67.386678,21.913995,-106.459320,34.183960
pos,85879.333776,8.899160,2.843540,50.664875,-20.581026,-106.640480,33.802219
pos,86121.163809,11.272630,2.115541,71.637107,-18.417878,-106.413269,33.821651
pos,86321.810937,9.757259,1.747201,59.049103,20.192221,-106.549644,34.168491
pos,86018.270591,9.874769,1.504601,70.306878,15.602089,-106.427681,34.127258
pos,86280.316880,10.567790,0.986350,51.874060,32.696660,-106.627380,34.280823
pos,86056.621039,10.501880,3.131680,-0.514912,-0.375172,-107.194962,33.983734
pos,86102.001923,9.524250,1.123600,66.306103,20.948372,-106.471024,34.175285
pos,85899.396462,11.742741,1.089179,52.675980,-36.094864,-106.618690,33.662857
pos,86148.654976,8.694309,2.793731,53.899034,-35.125820,-106.605446,33.671562
pos,86251.443723,6.850810,1.684410,68.128076,21.660804,-106.451286,34.181686
pos,85984.512310,9.859759,1.699540,67.761159,22.703982,-106.455261,34.191055
pos,86165.116739,10.625191,1.412109,67.568875,20.680735,-106.457344,34.172882
pos,86325.093082,8.253870,2.161770,51.964843,-39.233900,-106.626396,33.634659
pos,86208.876512,10.661110,1.755770,30.163581,-63.744380,-106.862595,33.414478
pos,85951.913151,9.238630,1.712759,54.669433,5.574815,-106.597099,34.037182
pos,86068.657750,8.887620,1.849610,53.626054,30.252189,-106.608398,34.258862
pos,86002.376420,6.786230,1.066040,73.708735,-12.633644,-106.390823,33.873611
pos,86300.717782,10.529269,1.269631,27.960192,-64.348465,-106.886467,33.409050
pos,86091.111820,11.071010,0.639991,29.398857,-63.011799,-106.870880,33.421059
pos,86314.438314,9.866670,2.164760,55.432266,-28.857253,-106.588829,33.727875
pos,86013.581417,10.936049,1.147641,70.007419,22.158442,-106.430923,34.186157
pos,86023.043138,11.706660,2.975990,77.485704,-25.658531,-106.349907,33.756607
pos,86088.054719,9.686990,2.823001,52.681654,-37.812077,-106.618629,33.647430
pos,85927.619519,9.644600,1.333240,32.155773,-66.891399,-106.841011,33.386208
pos,86280.595420,11.820830,1.913479,74.893963,-19.220410,-106.377983,33.814442
pos,86367.872889,9.079660,1.919179,71.316213,22.117765,-106.416748,34.185791
pos,86183.044027,10.062241,1.951489,66.860260,21.143398,-106.465019,34.177036
pos,86370.723300,12.097800,2.285230,74.121673,-17.135196,-106.386353,33.833176
pos,86247.982110,11.648220,1.872910,71.124559,-18.552457,-106.418823,33.820442
pos,85863.871494,10.873401,1.772599,74.773549,-16.389689,-106.379288,33.839870
pos,85916.887958,9.118580,2.030640,-0.674414,-5.794447,-107.196693,33.935051
pos,86066.110729,11.475580,2.108150,73.411167,-17.768174,-106.394051,33.827488
pos,86137.934977,10.201469,1.149761,73.450254,21.554738,-106.393623,34.180733
pos,86191.791803,11.200940,2.080159,54.101406,-40.244003,-106.603249,33.625584
pos,86050.715035,11.453340,3.872661,77.009721,-24.361023,-106.355064,33.768265
pos,86211.022813,9.696111,1.941330,71.996458,21.117546,-106.409378,34.176804
pos,86217.233562,9.893070,2.364349,47.767371,27.946859,-106.671875,34.238155
pos,86014.028481,10.076910,1.325270,28.417261,-63.212908,-106.881516,33.419250
pos,86366.975230,11.015639,2.675151,56.132685,-68.259239,-106.581245,33.373920
pos,86170.592924,8.989161,2.174839,49.393276,25.042006,-106.654259,34.212059
pos,85864.948583,10.305040,1.664889,65.938556,23.245719,-106.475006,34.195923
pos,86244.867067,8.884490,1.944290,52.831699,-22.574620,-106.617004,33.784313
pos,86370.800318,11.258170,2.152550,76.226714,-25.699209,-106.363548,33.756245
pos,85840.204831,9.109960,1.692330,73.738365,22.079748,-106.390503,34.185448
pos,85924.168785,9.671269,0.712820,71.241191,21.902590,-106.417557,34.183857
pos,86227.050120,10.665590,1.403759,49.284841,-27.558604,-106.655434,33.739540
pos,86275.315505,8.708530,2.212689,68.926844,21.351349,-106.442635,34.178905
pos,85997.054232,10.193400,1.535720,49.434886,-25.524332,-106.653809,33.757812
pos,86216.131159,10.251019,1.740971,64.088844,19.995675,-106.495049,34.166729
pos,86121.946388,5.283150,0.808600,68.806430,20.910736,-106.443939,34.174946
pos,86014.315958,9.347481,2.015359,51.805342,32.867735,-106.628128,34.282360
neg,86275.335584,11.158179,1.694221,53.922991,-36.084220,-106.605186,33.662952
neg,86249.636690,6.844440,2.158720,-0.255171,-1.510729,-107.192146,33.973534
neg,86192.842668,4.258670,1.158180,72.316092,21.841003,-106.405914,34.183304
neg,86138.771417,7.066770,1.668630,-1.052048,-0.358064,-107.200783,33.983887
neg,86337.139287,7.204700,2.251450,29.417770,-65.614800,-106.870674,33.397675
neg,86349.486044,6.705800,2.381260,67.175480,21.056720,-106.461609,34.176258
neg,85992.976649,8.982309,0.798390,44.535102,-28.210970,-106.706894,33.733681
neg,86202.700925,7.089420,1.468170,64.052278,21.299646,-106.495445,34.178440
neg,86116.366068,10.696870,1.607491,73.530951,-23.765682,-106.392754,33.773613
neg,86301.506598,8.972410,1.730210,55.677507,-38.543898,-106.586174,33.640858
neg,85819.730503,6.443960,2.010580,32.205578,-65.572602,-106.840469,33.398056
neg,86184.209821,5.670860,2.673100,60.553334,22.218129,-106.533348,34.186691
neg,85925.214247,8.904220,1.687420,75.289879,23.562017,-106.373695,34.198765
neg,85849.766603,8.106870,1.321810,70.731795,22.923718,-106.423080,34.193031
neg,85956.564571,8.231170,2.027430,67.051914,19.963741,-106.462944,34.166439
neg,85881.505387,10.235849,1.313920,74.275501,-16.939791,-106.384682,33.834930
neg,86095.408806,6.690920,2.360970,47.844284,25.543446,-106.671043,34.216564
neg,86005.783862,6.618270,2.429800,0.875839,-0.778529,-107.179893,33.980110
neg,85811.106389,6.958660,1.439840,0.740295,-3.716836,-107.181366,33.953712
neg,86338.054592,7.348990,1.806219,61.859606,21.289001,-106.519196,34.178345
neg,86200.141319,8.919320,1.391790,47.910481,-28.740922,-106.670326,33.728920
neg,86327.086295,7.593530,3.283930,76.843285,-28.198804,-106.356865,33.733788
neg,85997.139763,8.394401,1.573139,73.330470,20.924422,-106.394920,34.175072
neg,85940.527773,2.153750,4.037920,-8.522767,1.004073,-107.281723,33.996124
neg,86046.456918,7.732130,1.682060,66.555127,21.272654,-106.468330,34.178200
neg,86349.560988,8.223390,1.506160,72.863945,-23.745533,-106.399979,33.773792
neg,85826.729300,9.900620,0.534470,50.398199,33.090133,-106.643372,34.284355
neg,86384.308294,8.486151,1.446489,78.132535,-19.767850,-106.342896,33.809525
neg,85893.148721,5.354760,1.298881,-17.438456,3.267965,-107.378311,34.016460
neg,86239.707826,7.978760,0.895170,58.382727,1.453049,-106.556870,34.000156
neg,86242.197176,10.106060,1.365230,52.845568,-36.560568,-106.616859,33.658672
neg,85895.519501,7.869100,2.276930,73.435124,-25.516729,-106.393791,33.757881
neg,86124.357080,7.826110,1.218900,29.273400,-68.707455,-106.872238,33.369892
neg,86372.703927,6.932070,2.358670,29.272769,-65.217146,-106.872246,33.401249
neg,86238.965906,7.520850,1.893740,62.195001,6.170156,-106.515564,34.042530
neg,85843.547612,7.389000,1.410690,67.737203,23.005073,-106.455521,34.193760
neg,86219.443993,9.088830,1.216411,68.966562,24.197656,-106.442200,34.204475
neg,86212.177499,8.632980,2.615990,73.350645,-17.580751,-106.394707,33.829174
neg,86080.712085,6.927700,2.836850,69.376978,21.279497,-106.437752,34.178261
neg,86372.903959,6.378360,2.260640,-0.096300,-3.878407,-107.190430,33.952263
neg,86292.250255,7.182170,2.085111,62.776897,21.950111,-106.509262,34.184284
neg,85999.990949,11.269691,2.090520,51.869647,-39.914778,-106.627426,33.628544
neg,86145.869397,8.388660,1.474660,68.056206,22.699039,-106.452065,34.191013
neg,86134.140599,7.019320,1.719260,48.820206,31.777037,-106.660469,34.272560
neg,85884.118092,5.627890,2.872950,-3.233372,-0.318527,-107.224419,33.984241
neg,86066.547856,10.437070,1.079860,30.501498,-68.824547,-106.858932,33.368843
