Lightning Mapping Array analyzed data
Analysis program: /home/lawrence/lma/bin/lma_analysis_gold -d 20240726 -t 195000 -s 600 -g /home/lawrence/lma/loc/ll_lma.gps -n 5 -o . --decimate 80
Analysis program version: 10.14.10R
File created: Thu Nov  7 21:22:12 2024
71459.636983439  37.80678650 -103.00295643 220164.67   0.32  18.9 0x140b
71459.641157443  35.60535285 -105.58014912   9257.70   2.62  13.8 0x1c83
71459.642919658  35.60114331 -105.58403050   9427.70   1.46  12.6 0x1c03
71459.646906994  35.60643700 -105.58023177   9682.64   4.08  12.0 0x1c8b
71459.650289409  35.60328807 -105.57658814   9929.97   3.67  12.6 0x1c8b
71459.650896495  35.60252184 -105.58669467  10052.03   1.09  19.7 0x1cd3
71459.651191824  33.96067208 -106.26208208  44437.74   2.86  -2.3 0x0c89
71459.651296722  35.60175107 -105.58737466  10174.53   1.15  17.3 0x3c93
71459.651800310  34.14305896 -106.82976020  39806.46   2.96   0.3 0x1489
71459.652196616  35.61581191 -105.55876858  11358.03   1.25  17.6 0x1c81
71459.652289339  35.61988764 -105.55042666  12534.85   4.08  10.9 0x140b
71459.655168599  35.58422025 -105.59819972  10650.56   0.57   9.5 0x1c03
71459.655637402  34.19003948 -106.34108693 241806.86   2.84  11.7 0x046a
71459.655689563  34.09739303 -106.89930962  62766.37   0.15  -1.3 0x1e08
71459.655851652  35.58890256 -105.59580943   8020.99   1.14  13.9 0x1c9b
71459.656004140  35.60161956 -105.57992497  10058.11   1.29  22.4 0x3c93
71459.658802186  35.60295553 -105.56939906   9912.17   4.71  12.2 0x1c0b
71459.665833353  35.60171901 -105.56879268  10721.56   0.77  13.1 0x1c93
71459.666404028  35.59773234 -105.57510645  10260.21   1.63  15.8 0x3c93
71459.666642561  35.59834378 -105.57132285  10765.70   2.35   8.7 0x1c03
71459.701937178  33.77063380 -109.04874845 112415.58   1.56  17.0 0x16a0
71459.702035799  33.35683112 -107.48269430 274041.10   4.83  11.4 0x16c0
71459.703169396  34.60547370 -107.09000718  80943.63   4.65  -1.5 0x3640
71459.703567230  33.21695083 -105.62021704 259625.99   3.38  10.1 0x1e40
71459.707821919  36.00449266 -110.03972754 526209.95   4.89  14.0 0x124a
71459.721832511  34.85504871 -106.72801500  25333.08   4.46  -2.2 0x340a
71459.734291867  33.21345117 -105.62717895 126373.11   2.96   7.9 0x12a8
71459.736203630  34.12697375 -107.23094528  10440.11   2.45  -2.5 0x1642
71459.736926983  33.09680710 -108.17336853 1036976.80   0.36  21.0 0x1e40
71459.737363317  35.53436469 -106.54343377 151042.16   1.94   7.1 0x0e42
71459.739769876  29.33063205 -102.38367950 361209.73   0.14  16.8 0x068a
71459.740673720  33.84601745 -107.18097423  27439.49   0.23  -6.9 0x1641
71459.741077277  35.69485329 -105.52546003   8120.06   2.59  13.2 0x1419
71459.742329396  35.01583075 -108.05521455 133226.81   1.32  13.8 0x1c21
71459.742883900  33.64782862 -108.22768127  63857.72   1.88   9.5 0x1681
71459.743238128  34.52152181 -105.82242480  94773.50   2.56   4.5 0x1429
71459.743769646  33.99424837 -107.10093192  39936.09   4.63 -10.5 0x1648
71459.744788277  34.46055489 -106.70876146  31787.23   0.24  -2.8 0x1603
71459.744838341  34.22707813 -106.20263027  74308.28   2.85   3.0 0x1688
71459.751372983  34.26687689 -105.63365763 258165.13   1.43  12.7 0x1249
71459.751487680  33.67060787 -106.89742415  38067.25   0.00  -5.7 0x0689
71459.751756736  33.59978759 -106.54901463 117246.70   1.23   1.7 0x0649
71459.752313814  34.70676736 -107.07264838  59585.27   1.80  -1.7 0x2660
71459.754456835  34.74835330 -105.03249385 210972.55   2.57  12.7 0x1648
71459.754472131  34.92808273 -106.28885130  29032.17   0.52   1.5 0x1e40
71459.757026755  34.66298231 -109.91337592  82837.51   2.58  16.9 0x04a9
71459.757127968  34.94256550 -105.78261167  88355.70   1.61  13.4 0x1483
71459.757367476  33.87825148 -107.54183295  14772.65   0.83   0.7 0x06a8
71459.758757768  33.92198493 -107.03425347   4325.73   3.54   5.0 0x1622
71459.761666685  34.50335741 -106.94794790  44581.89   3.34  -2.8 0x1609
71459.761978505  35.63243481 -105.57404900   8151.56   2.83  13.2 0x1c1b
71459.766131261  34.78810161 -107.08811233 161145.46   0.66  11.0 0x1688
71459.766692611  34.52714806 -105.20296148  52839.10   1.28  10.1 0x14a1
71459.769768205  34.13169719 -106.96184264 148162.85   0.09   5.6 0x1c88
71459.769998171  35.62491433 -105.58826169   9633.87   2.00  16.8 0x1493
71459.770322564  33.82696584 -107.41415618 109383.33   0.00   4.1 0x1289
71459.773444660  33.63784631 -104.46375778 231552.45   4.74  10.6 0x1e08
71459.775824569  33.90696327 -109.21470305  87185.32   4.35   4.7 0x1e01
71459.778962174  35.66486349 -105.53859864  11874.91   0.22  12.5 0x140b
71459.780526990  33.91572469 -106.79991807  71103.23   0.00   3.3 0x1489
71459.784256734  36.98407933 -104.41665445  36930.32   0.32  17.4 0x1e08
71459.784645586  34.59401153 -107.43440135  55222.43   0.19   5.3 0x10aa
71459.786971779  33.20199678 -108.43282528 128411.04   0.01   4.8 0x2641
71459.789110194  35.44856624 -106.26166076  58758.21   0.13  -0.2 0x1e01
71459.789670878  37.14329044 -105.93005517  51441.10   2.25  13.4 0x14a1
71459.789923584  35.65709312 -105.55164233  12837.32   0.00  15.8 0x140b
71459.790633241  33.61779463 -107.09264958  71778.75   0.08  -3.2 0x0c89
71459.790857128  34.43976297 -107.67857779  91323.72   0.02   0.8 0x06c1
71459.791563437  34.20892599 -105.81334216 128933.98   3.31   6.4 0x06a2
71459.800569626  33.10877471 -107.94892442 304670.71   1.91  10.7 0x3288
71459.816509652  34.73163130 -100.92942846 463320.55   0.06  19.3 0x34a0
71459.835688036  34.07087302 -107.08175472  44134.95   1.95  -3.9 0x2289
71459.837418667  33.86105758 -107.63672444 154652.95   2.92   3.6 0x1641
71459.868479211  33.45691687 -107.20885770  57024.94   2.85  -2.4 0x3248
71459.875487303  36.01025735 -105.38833140  66872.21   0.55   5.8 0x04a9
71459.900000435  33.66144019 -107.52186954  35608.49   0.40   2.0 0x1682
71460.072452399  34.84778721 -106.07449538 233052.48   0.54   7.4 0x2a41
71460.098989984  33.30084629 -109.45609136 296420.99   3.63  12.0 0x34a0
71460.103353981  33.52556548 -107.49980028 108101.98   4.91   4.2 0x10aa
71460.135311765  34.52477941 -106.83435842  23869.52   0.62   1.1 0x2489
71460.137618931  33.79466454 -107.18178148  20013.96   2.85  -7.8 0x3848
71460.137799107  33.45442937 -106.13463541  97357.72   4.60   1.1 0x2c41
71460.139239828  35.29613910 -106.39668767  13325.28   4.83  -2.5 0x1e01
71460.142795898  34.35800013 -105.51816742 197062.72   3.00  20.7 0x16c0
71460.143095635  35.45063685 -105.46129520   8387.77   1.95  16.4 0x1499
71460.143306344  35.08592289 -104.75984500  30025.36   1.80   6.6 0x1609
71460.145646589  34.82017400 -106.15973442  77252.24   0.78   2.5 0x2e20
71460.146479094  35.45325797 -105.45821958   8694.74   3.22  15.6 0x3489
71460.149141652  35.44094107 -105.47464333   9064.28   1.74  16.4 0x3499
71460.151257799  35.49047419 -105.39939721   9512.08   2.66   8.5 0x0c49
71460.152412155  33.91394349 -107.20662028  40380.31   2.09  -2.4 0x2660
71460.156165276  33.78545403 -106.29126490 160118.77   1.20  16.0 0x1468
71460.156622752  35.49616172 -107.56573407  87312.42   2.58   5.5 0x1c41
71460.156983902  34.40291369 -106.59270058  32936.19   2.46  -2.6 0x140b
71460.158441146  34.70042301 -104.82499328  30376.04   0.70   4.3 0x1609
71460.159736953  35.44961582 -105.44833857   9062.76   0.99  13.1 0x1489
71460.162422863  35.09438779 -106.41702289  18250.63   0.08   3.9 0x1c88
71460.168216319  34.38178780 -106.81102423  38488.34   0.05   2.1 0x14a1
71460.173275771  35.44126145 -105.44776195   8869.41   0.44  14.7 0x1489
71460.175000365  35.44900955 -105.43487484   8574.11   3.03  16.6 0x14db
71460.184423459  35.43957263 -105.44568205   8645.15   1.08  11.1 0x1489
71460.185041008  35.32879786 -105.57676499   8541.45   0.78  11.2 0x3489
71460.187291744  33.08698321 -106.60538264  52496.74   4.51   5.0 0x0c89
71460.187429955  35.44006418 -105.44409616   8525.15   1.31  15.2 0x1489
71460.192904164  33.99102829 -106.61195901 100649.86   1.61   6.1 0x14a1
71460.199962133  34.41961330 -107.93528503  85771.48   4.13   2.6 0x1c41
71460.200518350  35.43465534 -105.44485325   8633.94   0.68  11.3 0x1489
71460.201243281  34.76854348 -107.21105720  14266.37   2.13  -1.6 0x1682
71460.205502104  34.89411422 -108.29058020 131124.64   0.06   7.3 0x144a
71460.206156400  34.24478753 -106.75080364  33328.46   2.71  -2.9 0x1641
71460.206619626  35.46696006 -105.44039240   9732.84   2.24  16.5 0x1429
71460.213366504  35.46203422 -105.46446330   8447.45   3.76  14.9 0x348b
71460.222793138  33.10660232 -106.13975581 120526.00   3.34   8.3 0x1641
71460.223360974  34.43088446 -106.17238928  87424.49   1.48   1.1 0x104b
71460.231154044  33.72642354 -106.51852781 122573.31   4.73   4.3 0x1498
71460.235547123  33.40925359 -106.43385160  60698.30   0.64   0.3 0x1489
71460.242634561  34.25090096 -106.16624656  23119.84   1.90   4.2 0x14a1
71460.243799372  35.27536106 -105.56328720  72018.92   1.53   5.8 0x1489
71460.244266609  34.19910997 -107.17518207  17133.23   0.37   2.5 0x1489
71460.248368821  35.47515994 -105.44754601   8870.74   1.20  13.3 0x1c19
71460.249058075  35.48359650 -105.43263735   8355.16   1.46  14.2 0x1489
71460.252970619  33.05453967 -107.84988083  82529.45   3.05   8.6 0x14c8
71460.253027322  33.78237427 -106.94936328  11694.16   0.63  -7.2 0x04c9
71460.253203383  35.48715277 -105.42841438   8406.37   4.29  20.3 0x1c99
71460.253660709  35.47008699 -105.46207546   9147.29   1.05  18.0 0x3c99
71460.255225426  36.93107228 -107.59295046 102330.59   4.49  16.9 0x1c48
71460.255781854  35.48482376 -105.42753371  10167.48   2.26  17.5 0x3419
71460.256336411  34.71227089 -107.31775030  87434.74   1.43   1.0 0x14c1
71460.256344036  34.10924954 -106.39901201  50810.59   2.07  -1.7 0x0c89
71460.260420251  35.49129588 -105.42178523   9118.03   1.40  10.6 0x1489
71460.269904749  35.48262053 -105.44198521   9569.38   2.75  15.4 0x3499
71460.274000053  34.12272845 -106.37347881 103505.68   1.21   5.2 0x1449
71460.274093119  35.48437603 -105.44147265   9690.76   3.76  15.4 0x3499
71460.274658211  35.48481449 -105.44322424   9291.46   1.40  17.5 0x1499
71460.275899057  35.49215544 -105.43319789   9441.08   1.61  10.8 0x1489
71460.287646946  32.27704550 -108.52695887 138217.87   1.52  11.9 0x1642
71460.288544054  35.05944251 -105.04959458 223498.73   0.68  15.6 0x1489
71460.288769822  34.05529842 -106.95331890  15781.69   3.99  -5.9 0x1449
71460.289122131  34.48023771 -107.98980116 386165.33   0.05  18.2 0x14c2
71460.289386516  37.14492131 -102.61398088 583275.29   1.32  18.8 0x06a2
71460.290118603  33.69041609 -109.40147848 306630.60   2.22  15.1 0x14c1
71460.290593157  34.21279310 -107.18152320  35638.66   0.54  -1.2 0x1063
71460.291683241  35.45329492 -107.13718443  99482.43   3.96   9.1 0x3481
71460.293296576  34.08668643 -105.97835189  64489.30   0.00   8.4 0x06a1
71460.295816105  35.51973044 -105.40423710   8240.18   4.72  15.6 0x1489
71460.298857433  35.50999597 -105.42253977   8618.49   1.85  14.1 0x1489
71460.302301209  35.50947735 -105.42200714   9069.11   2.26  17.0 0x1489
71460.302992968  35.50583794 -105.42637607   8961.46   0.16  13.3 0x1449
71460.307112461  34.15597112 -107.75385352  77037.65   1.79   1.2 0x0c4a
71460.310741570  35.51735343 -105.40313650   9843.32   2.85  17.6 0x3409
71460.311047482  35.50422066 -105.42229868   9122.68   4.56  15.4 0x1499
71460.311068467  34.07833022 -106.94358078  15686.35   0.49 -12.1 0x0a0b
71460.312002926  34.90483215 -107.01940164  79376.15   1.04   0.8 0x1621
71460.367019537  32.42825414 -105.51925636 1290475.59   3.72  23.1 0x1443
71460.373557150  35.39438275 -105.45599540   8064.77   0.61  15.3 0x1489
71460.382829869   7.74243445  -97.45249730 4319047.84   0.25  33.1 0x0689
71460.385001019  35.46173567 -105.36676803   7445.61   2.50  10.6 0x3409
71460.398262193  35.44619036 -105.45582231   9216.54   1.23  14.7 0x1489
71460.398495180  35.43087216 -105.46651623   8919.80   0.09   9.6 0x1489
71460.399016123  35.44480078 -105.44342311   8817.83   0.69  10.7 0x1489
71460.431611946  35.38938191 -105.48616760   8116.33   0.32  13.8 0x1c99
71460.432645525  35.39380584 -105.47519717   8632.48   1.77  12.7 0x1499
71460.442802581  34.08346295 -105.31876041 389445.37   1.67  11.7 0x2449
71460.443987780  34.19138092 -106.64131896   8235.56   0.00  -2.3 0x1621
71460.444276576  33.62680374 -106.84780730  38515.57   3.62  -4.8 0x2489
71460.452272788  34.82853649 -103.39384265 119707.13   0.76  14.6 0x1468
71460.454015954  34.63269612 -106.20107346  62793.11   4.30   8.5 0x1489
71460.454099459  34.91428970 -105.52668782  87013.20   1.15   4.0 0x3409
71460.454123364  35.46207398 -105.42891448   9445.86   3.49  18.2 0x1499
71460.456900390  32.94573405 -105.65065221  92923.43   0.04   8.9 0x1449
71460.457617766  33.53362160 -107.27409878  71403.70   1.51   0.9 0x1861
71460.458725270  34.20767531 -106.98425273   9347.61   0.88  -1.2 0x14a2
71460.463482249  35.37863320 -105.45738044   9756.87   2.77  15.3 0x34db
71460.468208110  34.34805221 -103.70321850 234764.75   4.52  16.7 0x16a0
71460.468820201  34.00244129 -106.46119590  47297.85   0.73   2.6 0x1461
71460.471305016  35.28205557 -106.10948179  79422.91   0.72   2.2 0x1c41
71460.472715255  34.62228171 -106.46952155  44268.50   3.70  -2.2 0x1c03
71460.474026899  35.37576630 -105.46150044   9532.18   3.37  14.9 0x3489
71460.476933778  36.59754404 -108.64869945  89135.75   0.28  11.5 0x3490
71460.476998555  34.07044004 -107.18746722  21364.10   1.17   6.1 0x04a9
71460.484680302  32.97381068 -107.78727450 283043.44   4.26  17.5 0x04a9
71460.492588636  35.37316120 -105.46210660   8488.18   1.02  16.4 0x1489
71460.573119614  35.44681639 -105.38612970   8129.32   2.01  16.8 0x3419
71460.573308878  35.39713544 -105.45868267   8495.35   1.92  15.5 0x3409
71460.688188430  33.42586088 -107.66964222  30790.57   1.66   0.2 0x10ca
71460.926134677  33.95001742 -106.98001520  43440.62   1.49  -1.5 0x2483
71460.985693923  33.69727317 -107.14950183 284682.48   3.89  12.6 0x14e0
71460.985919673  34.38622411 -106.19182138 107391.22   1.23   7.4 0x3488
71460.911054151  40.35016990  -25.08594099 48654861.75   1.16  56.0 0x1489
71461.010052918  34.85135419 -106.47399083  48517.87   0.08  -4.5 0x1ca0
71461.020454364  34.46345437 -105.48118182 232708.31   1.76  10.4 0x14c2
71461.039521544  33.95651779 -106.81810870  11063.77   1.86  -8.2 0x124a
71461.045174667  34.52078205 -106.55567399  43632.74   0.77   1.9 0x1449
71461.050123359  33.01716868 -105.49364396   7596.02   2.19  10.5 0x24c3
71461.050407140  32.67230711 -105.30308555 169520.62   0.41  17.7 0x3680
71461.051721742  32.49312824 -104.63173768  53811.36   0.43  10.8 0x3043
71461.051951589  33.93624283 -107.07402265  17641.37   1.47   0.6 0x34a0
71461.053034967  35.80568737 -108.22204244 143678.95   3.21   9.2 0x3481
71461.053669549  26.39404793  -95.89326715 584307.52   1.08  24.3 0x3403
71461.053724578  33.53816749 -106.58445747 104194.95   2.59   5.1 0x14c1
71461.054437069  32.27668520 -104.28228201  69453.41   0.05   7.7 0x2843
71461.054721061  34.29868298 -107.59525708 152915.04   4.61   4.9 0x14c8
71461.056131977  32.95081204 -105.36546923  16822.80   2.08  16.4 0x24c3
71461.057873917  34.25583192 -106.60877498  37016.83   1.99  -2.2 0x1243
71461.057923049  34.82475345 -109.35153526  44703.00   3.33   9.0 0x10ca
71461.058053660  32.94610816 -105.35936821  15771.92   3.25   6.4 0x24c1
71461.059373424  32.94377569 -105.35694875  14873.17   4.90  17.1 0x04c3
71461.059485422  33.85776090 -107.60964492 102213.26   0.88  11.2 0x04e1
71461.059755752  32.95247613 -105.36479519  16119.20   2.66  10.0 0x24c3
71461.061497404  33.02234693 -105.49748783  12993.89   1.78   4.8 0x10c3
71461.061903912  34.30936212 -106.81866222   8307.70   2.78  -6.2 0x26a0
71461.063319492  32.95912224 -105.37389188  14141.23   3.78   8.7 0x24c1
71461.064868223  33.16526006 -107.32865924 107815.96   0.05   5.7 0x1443
71461.065411035  32.99155194 -105.43038894   6269.48   0.81   4.9 0x2443
71461.065828820  32.97140453 -105.39631540  12625.48   0.74   8.4 0x24c3
71461.066054796  33.57281482 -106.68687202 123755.50   0.93   1.2 0x24c1
71461.067046797  34.75231689 -105.49889856 182757.21   0.83   7.4 0x16c0
71461.067472350  32.94278758 -105.36257505  15350.36   2.11  14.4 0x24c3
71461.067643521  32.95277646 -105.36170238  15113.12   2.60  11.7 0x24c3
71461.068468455  36.67080422 -106.72809096 576029.34   0.66  18.2 0x104b
71461.068861557  37.05258542 -110.10721421 129114.58   0.32  16.2 0x1449
71461.069075625  34.56692600 -107.59025341  60321.20   0.03   1.8 0x1641
71461.069628916  33.09054742 -105.69114948 100135.27   0.03  10.0 0x12c1
71461.069663707  32.94022089 -105.36271037  17204.55   4.06  10.7 0x24c1
71461.070370368  32.95741002 -105.36921183  12494.30   0.07   6.8 0x20c3
71461.070933747  32.41066489 -104.38311753  79994.67   1.58  11.4 0x1483
71461.071000507  32.91515401 -105.34230721  12795.91   0.68   6.2 0x2443
71461.071639419  35.67246821 -103.73812246 343847.01   0.41  11.4 0x0a49
71461.071654454  33.57748681 -106.92618894  59723.61   3.65  -4.3 0x3409
71461.071852820  32.73895525 -105.00763485  33249.30   0.20  13.2 0x2443
71461.073304167  33.95032512 -107.08936096 234131.97   0.46   5.1 0x2681
71461.073407876  34.62260251 -106.34103711  51818.17   4.02  -0.9 0x044b
71461.074943162  33.92917183 -107.49751709  85342.36   1.55  -0.2 0x06c1
71461.075423107  32.92735895 -105.34576415  47491.49   4.17  11.0 0x24c2
71461.077506231  32.95706135 -105.35395530  15186.50   3.17   9.3 0x24c3
71461.077713765  32.92470027 -105.35280461  14147.02   0.03  20.8 0x2443
71461.079230735  33.01625492 -105.50287493   4346.88   1.53  10.2 0x2443
71461.080776823  34.63785554 -107.48260312  24592.21   0.20  -1.2 0x3209
71461.082573499  34.33922787 -107.50095026  50687.15   0.57  -0.5 0x168a
71461.082678963  32.92670167 -105.35160320  17645.77   3.31   7.4 0x24c3
71461.082916427  32.48694612 -104.58668164  55280.51   0.00  14.3 0x2443
71461.083292748  33.77399633 -106.98820847  26663.56   0.16  -9.7 0x3248
71461.083311620  32.95708753 -105.35393307  17493.71   2.95  11.9 0x24c3
71461.093141881  32.92575447 -105.35226198  14755.91   2.30  12.8 0x24c3
71461.094372117  32.91077577 -105.32593183  17361.84   4.64   9.7 0x24c3
71461.094456291  32.92530490 -105.35176426  19091.97   4.69   9.8 0x24c1
71461.095489063  31.06879893 -103.90856539 575373.97   0.33  18.7 0x3482
71461.096327894  32.63476947 -104.89463776  41559.85   0.04   3.8 0x2443
71461.097625888  32.96376476 -105.42039216   4454.79   0.01   6.0 0x20c3
71461.097695983  34.22678448 -106.96983299  28246.93   2.93  -9.8 0x0e41
71461.097729334  32.77187493 -105.11176696  28868.88   0.09  13.3 0x3043
71461.100747538  32.96609827 -105.43548460  15811.30   0.85   7.7 0x24c3
71461.100893998  33.06679760 -105.60279481   3521.43   3.14   9.1 0x2443
71461.101469396  32.43898465 -104.59505659  54475.30   0.08  11.6 0x2443
71461.101565396  33.43609747 -105.02186943  99865.68   1.53   7.9 0x14a1
71461.102294100  32.91275286 -105.34651589  15058.12   0.42  11.3 0x2443
71461.102539123  34.35202378 -106.81496105  74725.12   1.31  -0.3 0x16c0
71461.103113204  33.17095764 -106.69921392 355332.77   0.00  12.9 0x14c1
71461.105593467  34.16597996 -106.06728249  97917.75   3.15   4.1 0x1243
71461.107037925  32.79495411 -105.55239330 183746.62   4.24   8.5 0x1681
71461.107135964  32.90373345 -105.34114725  26549.80   2.79   5.5 0x22c3
71461.108658289  33.69510677 -106.23785554  67742.68   2.39   3.6 0x04ca
71461.109187008  33.31158133 -106.19989428  47785.49   1.21   5.1 0x14c2
71461.113045004  33.79730462 -108.58728997 981283.00   0.19  18.6 0x1c48
71461.113633447  34.41308175 -108.54107651 307427.03   4.27  16.3 0x34c0
71461.114824638  33.97280081 -107.62586151  72586.17   0.39   7.3 0x12c1
71461.115795504  32.89772892 -105.34996461  15081.09   0.00   7.2 0x2443
71461.117618023  35.07151380 -105.89117058 123117.68   1.25   3.0 0x1468
71461.119616035  32.90369730 -105.35294650  18620.37   4.78   9.9 0x24c1
71461.120728805  33.90970737 -109.23715213 216905.04   0.00  11.6 0x0ac2
71461.121148042  35.27102904 -107.84284747 147245.52   0.15   5.5 0x3481
71461.121638422  34.45573203 -106.15900111  88143.33   1.92   6.7 0x044b
71461.122720394  33.65375222 -104.42518396 242109.95   0.00  10.5 0x1443
71461.124596168  32.77943794 -105.08627826  31356.07   0.23   6.3 0x2443
71461.124877136  34.01558321 -107.62195330  23546.47   2.75   3.0 0x30a1
71461.125031503  34.06110922 -107.23529151  29855.42   0.03  -0.5 0x128a
71461.125227319  34.66582011 -110.51641933 528915.40   0.46  23.0 0x24a1
71461.128175552  33.11411215 -105.68281556  80026.90   0.44   6.8 0x14c1
71461.128307285  32.92234587 -105.29729633  11708.23   0.60   7.6 0x24c2
71461.128356848  33.73805402 -107.29020757  34551.35   0.15  -0.8 0x302a
71461.128515779  32.90638811 -105.36397808  16887.38   2.36  12.2 0x24c3
71461.129170365  32.87358569 -105.25561907  19873.84   0.01   5.5 0x3043
71461.129281961  33.74029481 -107.05464939   9678.30   2.47  -7.5 0x208b
71461.129844688  32.91309386 -105.28721574  20479.52   0.12  12.6 0x2443
71461.130168405  35.06695669 -105.94646430  85038.07   3.72   2.8 0x1443
71461.131828040  32.87943693 -105.23460385  19476.80   0.33   7.0 0x2443
71461.132617674  32.90205354 -105.35836195  17624.33   3.62   5.7 0x24c3
71461.132738685  35.11705771 -101.80889088 587550.92   2.32  27.0 0x1483
71461.133122813  32.90200090 -105.35620974  17749.89   3.76  10.9 0x24c1
71461.134850323  32.92044860 -105.36554741  46660.54   4.51  13.9 0x2682
71461.137314093  32.93961193 -105.36835495  17062.20   0.27   6.3 0x2483
71461.137428585  32.96561670 -105.36212836  14215.29   2.86   7.7 0x24c3
71461.138043015  33.54221463 -107.22034854 143692.76   1.16   7.4 0x3482
71461.138262411  32.94747495 -105.37882983  19813.28   0.18   8.2 0x2483
71461.138378443  33.96879580 -107.54833153  76589.89   3.16   9.2 0x08c3
71461.138944537  32.94710953 -105.37906589  16422.82   3.12  12.3 0x24c3
71461.139953707  32.94623714 -105.37904628  15176.43   2.71   7.2 0x24c3
71461.140219843  35.02394192 -108.11657333 237304.20   0.37   6.9 0x1688
71461.140529656  32.84672192 -105.16669754  26527.90   0.26   5.6 0x2443
71461.141301692  33.66249522 -107.23793467  50651.13   0.44  -1.3 0x06c2
71461.142709075  35.84062769 -106.90352672 128833.32   1.54   5.6 0x1603
71461.142992455  32.96386784 -105.35785692  11703.46   0.23  13.3 0x2443
71461.143302905  34.96269151 -105.69551471  97427.35   3.91   2.2 0x1c41
71461.143854113  33.59754563 -107.08368612  42292.04   1.83   1.6 0x34c0
71461.144387838  35.76634877 -106.60807614  10086.29   2.56   3.4 0x3409
71461.144530767  34.21241199 -107.85560705 284266.39   2.37  10.3 0x04c9
71461.144624745  35.24913523 -105.62410383 112965.85   1.07   5.5 0x1443
71461.144912882  33.02182161 -106.43064495  68644.87   0.01   2.3 0x2641
71461.146020819  32.95492156 -105.39898658  27636.55   0.59   3.8 0x20c3
71461.146431944  33.29175449 -106.25011969  56933.76   1.21   1.4 0x3281
71461.147164044  33.92146680 -106.71508541  86405.00   0.77  -1.2 0x3448
71461.147900415  34.08334491 -107.05072155  23033.72   2.72  -0.8 0x3481
71461.148494454  32.97336116 -105.36653817  16306.53   2.65   9.9 0x24c3
71461.148569518  32.96712604 -105.36061320  13734.64   0.68  16.5 0x2443
71461.149778186  32.92690682 -105.36990530  15847.95   0.05   4.4 0x2443
71461.150041366  32.74142934 -104.97147232  37943.68   0.15   8.1 0x3443
71461.150106592  33.01523765 -105.43243160   6898.47   0.12   7.3 0x20c3
71461.152088228  32.94098971 -105.38370962  16220.43   3.61   9.8 0x24c3
71461.152251822  34.92153378 -106.66291083 202760.92   4.43  24.4 0x14e0
71461.152892506  32.97883312 -105.36227637  13644.49   4.23   6.8 0x24c3
71461.153224284  32.98320101 -105.37079400  13868.03   1.80   9.6 0x24c3
71461.153277241  32.86376356 -105.17341681  23448.97   0.89  10.6 0x2443
71461.154603806  32.84848509 -105.14647614  27560.31   0.02  12.8 0x3043
71461.156810048  32.93525781 -105.29517560  18746.61   0.27   4.6 0x3043
71461.157052153  32.48554739 -104.92416520 210291.26   0.27  21.6 0x3482
71461.158770203  32.98063149 -105.35887320  15283.24   3.07  14.2 0x24c3
71461.159546444  32.98146678 -105.35824560  19501.00   0.01   6.0 0x2483
71461.159707935  35.13597709 -107.56979193 155912.37   0.14   9.4 0x2681
71461.160131368  33.84025249 -108.55651017 421747.94   1.61  17.0 0x3441
71461.160290720  33.69939937 -107.02364093  29271.22   4.70   3.1 0x14c2
71461.160678650  32.96581198 -105.42585342  15203.08   0.39  15.1 0x30c3
71461.160761398  36.76560202 -107.39638139 833905.53   4.32  21.6 0x1c81
71461.161318465  34.72945424 -108.93923887 247332.50   0.00  13.7 0x14c1
71461.161319802  32.98154119 -105.36860350  14854.34   4.72   7.2 0x04c3
71461.161608762  35.18872795 -106.69221620  84616.54   0.12   6.7 0x1682
71461.161867018  33.33606213 -106.52770493 149544.47   1.14   9.1 0x260a
71461.162912679  33.98481920 -107.55436992  69520.86   0.23   5.3 0x14c1
71461.164993782  32.98161612 -105.46024209   7221.36   0.01   8.5 0x30c3
71461.165682062  33.97881028 -107.54400144  76176.11   3.38   9.1 0x10c9
71461.166335547  33.02837714 -105.43306707   4612.44   0.15   8.7 0x20c3
71461.166381031  33.61132654 -106.71580196 123119.16   0.86   1.2 0x04c9
71461.167786072  32.93787989 -105.38868936  15349.01   3.45  17.1 0x24c3
71461.168452569  33.85179281 -107.23116151 293867.82   1.54  11.9 0x04e1
71461.169258430  33.04213756 -105.55975523   3569.19   2.59  12.6 0x3043
71461.169453927  35.10349748 -109.58597660 1361182.10   0.79  24.5 0x14e0
71461.169527152  32.98873586 -105.36007983  17653.02   2.32   6.3 0x24c3
71461.169644245  32.94092929 -105.39250768  17313.05   3.48   5.4 0x24c3
71461.169849341  32.95518020 -105.33185842  22498.57   0.63   8.8 0x2443
71461.170980592  32.93130888 -105.26649356  22218.96   0.34  10.6 0x2443
71461.171121000  33.41181835 -106.25620631  22155.30   1.18   6.3 0x3482
71461.171385426  30.26997757 -101.09634304 450314.15   2.82  21.6 0x3481
71461.171564338  31.98106217 -103.67901997  97895.93   0.00  11.0 0x3043
71461.171778013  32.93817041 -105.38741694  16380.80   2.73  12.7 0x24c3
71461.172643589  32.68154465 -104.98603571  36616.20   0.01   6.8 0x2443
71461.173845996  32.99004032 -105.36092441  18633.84   2.67  13.5 0x24c3
71461.174036846  32.94626529 -105.39987221  17223.29   0.29   5.7 0x2483
71461.174044500  34.27725814 -107.97908953 253661.70   0.93  10.8 0x06c1
71461.174946632  33.70012971 -107.03173327  28945.86   2.30  -6.5 0x0cc2
